股票id	股票名	价格	涨跌幅(%)	换手率(%)	市盈率	市净率	行业板块	社保基金	社保基金数	公告日期	送股	转股	派息	除权日	登记日
300489	光智科技	16.28	+1.56	1.98	--	8.95	金属新材料	[]	0	2023-04-25	0	0	0	--	--
300490	华自科技	14.00	-1.75	2.30	--	1.87	电网自动化	[]	0	2023-04-22	0	0	0	--	--
300491	通合科技	26.90	-1.79	12.49	68.24	4.54	储能设备	[]	0	2023-04-26	0	0	0.5	--	--
300492	华图山鼎	50.60	-1.21	0.58	1,016.97	23.52	房屋建设	[]	0	2023-04-27	0	0	0.2	--	--
300493	润欣科技	8.28	+0.49	3.17	85.24	4.11	集成电路	[]	0	2023-04-28	0	0	0.35	--	--
300494	盛天网络	39.99	-8.84	13.44	44.65	6.68	互联网信息服务	[]	0	2023-04-25	0	8	0.5	--	--
300495	*ST美尚	2.52	-1.56	1.53	--	2.82	园林工程	[]	0	2023-04-27	0	0	0	--	--
300496	中科创达	80.24	-1.10	1.91	46.98	4.01	IT服务	['全国社保基金一一零组合', '全国社保基金四零六组合']	2	2023-03-23	0	0	3.37	2023-03-30	2023-03-29
300497	富祥药业	12.25	-2.70	1.40	--	2.54	化学制药	[]	0	2023-04-26	0	0	0	--	--
300498	温氏股份	19.22	-1.39	0.54	19.99	3.58	畜禽养殖	[]	0	2023-04-26	0	0	2	--	--
300499	高澜股份	19.00	-20.00	36.22	21.50	4.02	其它专用机械	[]	0	2023-04-26	0	0	1.2	--	--
300500	启迪设计	20.75	+20.01	15.46	82.25	2.28	建筑装饰	[]	0	2023-04-28	0	0	1.1	--	--
300501	海顺新材	15.37	-1.79	1.77	28.70	1.83	包装印刷	[]	0	2023-03-31	0	0	0.5	--	--
300502	新易盛	59.65	-7.10	12.71	34.41	6.13	终端设备	[]	0	2023-04-27	0	4	1.26	--	--
300503	昊志机电	8.73	-2.89	2.45	--	2.07	其它通用机械	[]	0	2023-04-28	0	0	0	--	--
300504	天邑股份	17.20	-0.86	3.57	25.37	2.06	通信设备	[]	0	2023-04-21	0	0	2	--	--
300505	川金诺	17.54	-2.01	1.32	13.53	2.16	磷化工及磷酸盐	[]	0	2023-04-07	0	0	0	--	--
300506	名家汇	6.29	-0.16	0.81	--	8.16	装修装饰	[]	0	2023-04-27	0	0	0	--	--
300507	苏奥传感	5.68	-1.90	2.15	16.33	2.34	汽车零部件	[]	0	2023-04-22	0	0	1.2	--	--
300508	维宏股份	30.73	-7.66	11.77	48.67	4.97	计算机	[]	0	2023-03-31	0	0	0.88	--	--
300509	新美星	6.62	+0.46	2.08	52.90	3.08	印刷包装机械	[]	0	2023-04-27	0	0	1.2	--	--
300510	金冠股份	5.13	-0.39	1.59	59.96	1.60	电气设备	[]	0	2023-04-27	0	0	0	--	--
300511	雪榕生物	7.77	-2.26	5.92	--	2.05	农林牧渔	[]	0	2023-04-26	0	0	0	--	--
300512	中亚股份	7.88	-1.25	0.80	34.38	1.99	印刷包装机械	[]	0	2023-04-27	0	0	0.3	--	--
300513	恒实科技	13.48	+4.66	4.67	77.39	1.77	通信配套服务	[]	0	2023-04-27	0	0	0	--	--
300514	友讯达	12.29	-2.69	4.90	21.07	3.31	计量仪表	[]	0	2023-04-28	0	0	1.5	--	--
300515	三德科技	14.22	-1.59	0.84	31.41	4.04	仪器仪表	[]	0	2023-04-25	0	0	1.75	--	--
300516	久之洋	38.09	+9.23	6.48	87.66	5.45	电子	[]	0	2023-03-31	0	0	1.25	--	--
300517	海波重科	12.46	-1.66	1.39	87.76	2.36	钢结构	[]	0	2023-04-24	0	0	0.26	--	--
300518	盛讯达	32.95	-3.09	0.94	87.53	3.64	移动互联网服务	[]	0	2023-04-27	0	4	0.65	--	--
300519	新光药业	16.35	-1.09	1.24	27.12	2.94	中药	[]	0	2023-04-25	0	0	5	--	--
300520	科大国创	22.14	+5.73	7.16	--	3.73	软件开发	[]	0	2023-04-18	0	0	0	--	--
300521	爱司凯	13.20	-1.35	0.97	--	3.82	印刷包装机械	[]	0	2023-04-28	0	0	0	--	--
300522	世名科技	13.39	+2.84	3.42	1,513.47	4.44	涂料油漆油墨制造	[]	0	2023-04-25	0	2	1	--	--
300523	辰安科技	23.06	+0.92	1.18	714.33	3.73	计算机应用	[]	0	2023-04-26	0	0	0	--	--
300525	博思软件	19.52	-0.05	1.26	50.09	5.75	软件开发	['鹏华基金管理有限公司－社保基金17031组合']	1	2023-04-25	0	2	0.6	--	--
300526	*ST中潜			0.00	--	4.30	其他服装	[]	0	2023-04-28	0	0	0	--	--
300527	中船应急	8.02	-0.37	2.52	180.07	2.92	地面兵装	[]	0	2023-04-26	0	0	0.005183	--	--
300528	幸福蓝海	10.49	-4.11	13.40	--	17.72	影视动漫	[]	0	2023-04-07	0	0	0	--	--
300530	达志科技	21.73	-2.16	0.33	--	10.85	其他化学制品	[]	0	2023-04-22	0	0	0	--	--
300531	优博讯	13.36	+0.38	1.68	30.93	2.52	通信设备	[]	0	2023-04-25	0	0	0.5	--	--
300532	今天国际	19.10	-0.93	5.07	19.19	3.90	IT服务	['全国社保基金四一二组合']	1	2023-04-25	0	0	3	--	--
300533	冰川网络	70.50	-5.34	12.73	104.54	5.38	移动互联网服务	[]	0	2023-04-21	0	5	20	--	--
300534	陇神戎发	11.37	-0.26	9.15	80.57	5.85	中药	[]	0	2023-04-15	0	0	0	--	--
300535	达威股份	13.28	-0.90	1.58	--	1.53	纺织化学用品	[]	0	2023-04-28	0	0	0	--	--
300536	农尚环境	13.63	+0.37	1.30	166.56	6.29	园林工程	[]	0	2023-03-29	0	0	0	--	--
300537	广信材料	14.33	-1.58	3.30	--	4.11	涂料油漆油墨制造	[]	0	2023-04-27	0	0	0	--	--
300538	同益股份	16.32	+12.86	16.29	116.70	2.86	改性塑料	[]	0	2023-04-18	0	0	0.3	--	--
300539	横河精密	12.24	-2.31	1.07	84.75	5.18	化工	[]	0	2023-04-27	0	0	0.8	--	--
300540	蜀道装备	21.23	-2.08	4.24	--	3.47	机械设备	[]	0	2023-03-31	0	0	0	--	--
300541	先进数通	14.30	+3.55	11.47	35.17	3.48	IT服务	[]	0	2023-04-12	0	0	1	--	--
300542	新晨科技	13.16	+2.17	3.03	74.82	6.34	计算机应用	[]	0	2023-04-26	0	0	0.2	--	--
300543	朗科智能	8.39	-2.10	1.29	40.41	2.25	电子零部件制造	[]	0	2023-04-27	0	0	0.75	--	--
300546	雄帝科技	23.73	-0.08	3.55	58.99	3.10	计算机	[]	0	2023-04-26	0	3	0.3	--	--
300547	川环科技	15.22	-1.74	1.75	26.65	3.24	汽车零部件	[]	0	2023-04-28	0	0	2.77	--	--
300548	博创科技	27.96	-3.59	7.10	37.87	4.23	通信传输设备	[]	0	2023-04-18	0	0	2.2	2023-04-25	2023-04-24
300549	优德精密	12.95	-0.77	0.91	57.01	3.11	机械设备	[]	0	2023-04-28	0	0	1.2	--	--
300550	和仁科技	16.85	-5.07	1.51	--	4.25	计算机	[]	0	2023-04-27	0	0	0	--	--
300551	古鳌科技	18.40	+1.88	5.88	--	6.02	计算机设备	[]	0	2023-04-28	0	0	0	--	--
300552	万集科技	17.56	-1.07	4.91	--	1.44	软件开发	[]	0	2023-04-12	0	0	0	--	--
300553	集智股份	57.54	+4.16	2.26	146.61	5.21	仪器仪表	[]	0	2023-03-28	0	3	1	--	--
300554	三超新材	18.45	-3.86	3.66	99.39	2.89	磨具磨料	[]	0	2023-04-27	0	0	0	--	--
300555	ST路通	6.76	-0.15	0.69	--	2.21	通信设备	[]	0	2023-04-28	0	0	0	--	--
300556	丝路视觉	23.21	+0.61	5.20	71.40	3.28	软件开发	[]	0	2023-04-21	0	0	0.5	2023-04-28	2023-04-27
300557	理工光科	31.47	-1.13	0.90	74.89	2.41	仪器仪表	[]	0	2023-04-22	0	0	2	--	--
300558	贝达药业	66.60	-2.06	1.05	245.74	5.68	化学制剂	['全国社保基金一一五组合', '全国社保基金一零二组合']	2	2023-04-24	0	0	0.7	--	--
300559	佳发教育	17.39	+3.08	13.17	121.23	6.69	计算机应用	[]	0	2023-05-06	0	0	0.7	2023-05-12	2023-05-11
300560	中富通	15.53	-0.45	3.42	97.63	3.13	通信配套服务	[]	0	2023-04-27	0	0	0.43	--	--
300562	乐心医疗	9.35	-1.89	2.55	--	2.01	医疗器械	[]	0	2023-04-28	0	0	0.1	--	--
300563	神宇股份	11.91	-1.89	2.75	61.08	2.19	通信传输设备	[]	0	2023-04-15	0	0	0.9	--	--
300564	筑博设计	13.05	+3.24	5.66	16.21	1.58	房屋建设	[]	0	2023-04-11	0	0	6.25	--	--
300565	科信技术	16.49	-1.26	3.35	--	6.84	通信	[]	0	2023-04-27	0	0	0	--	--
300566	激智科技	16.94	-2.42	1.64	94.16	2.64	电子	['广发基金管理有限公司－社保基金四二零组合']	1	2023-04-27	0	0	0.5	--	--
300567	精测电子	98.75	-0.48	3.62	107.59	8.61	仪器仪表	['全国社保基金一零三组合']	1	2023-04-24	0	0	3	--	--
300568	星源材质	17.11	-0.75	0.90	29.85	2.54	化工	['中信证券股份有限公司－社保基金17052组合']	1	2023-04-26	0	0	1	--	--
300569	天能重工	8.03	-2.31	1.22	25.34	1.66	电气设备	['全国社保基金一一六组合']	1	2023-04-26	0	0	0.85	--	--
300570	太辰光	24.76	-3.39	8.98	30.76	4.25	通信传输设备	[]	0	2023-03-31	0	0	5	--	--
300571	平治信息	33.71	+0.90	5.58	176.10	2.88	通信配套服务	[]	0	2023-04-28	0	0	0	--	--
300572	安车检测	16.97	-3.25	3.90	--	1.83	仪器仪表	[]	0	2023-04-26	0	0	0	--	--
300573	兴齐眼药	168.50	-0.19	3.78	95.12	9.45	化学制剂	[]	0	2023-04-20	0	0	10	--	--
300575	中旗股份	16.91	-1.40	0.82	12.97	2.45	农药	['嘉实基金管理有限公司－社保基金16041组合']	1	2023-03-30	0	5	3.3	--	--
300576	容大感光	39.45	-2.01	15.07	140.27	10.72	化工	[]	0	2023-04-26	0	1	0.5	--	--
300577	开润股份	15.94	-3.34	1.73	108.07	2.24	其他纺织	['易方达基金管理有限公司－社保基金17041组合']	1	2023-04-27	0	0	0.9	--	--
300578	会畅通讯	21.08	+0.96	3.82	2,060.18	2.56	通信运营	[]	0	2023-04-22	0	0	0	--	--
300579	数字认证	31.82	-0.38	2.93	83.87	9.13	软件开发	[]	0	2023-03-31	0	0	0.35	--	--
300580	贝斯特	23.10	-2.86	1.24	18.89	2.24	汽车零部件	[]	0	2023-04-20	0	5	4	--	--
300581	晨曦航空	16.95	-1.28	0.91	262.69	5.38	国防军工	[]	0	2023-04-27	0	7	0	--	--
300582	英飞特	12.87	-1.61	2.14	22.80	2.31	LED	[]	0	2023-04-18	0	0	1.04	--	--
300583	赛托生物	24.76	-0.56	0.38	65.84	1.53	医药生物	[]	0	2023-04-25	0	0	0.15	--	--
300584	海辰药业	24.11	-3.91	5.27	90.30	3.00	化学制药	[]	0	2023-04-25	0	0	0	--	--
300585	奥联电子	16.28	-4.52	10.29	150.50	3.87	汽车零部件	[]	0	2023-04-25	0	0	0.25	--	--
300586	美联新材	10.37	-2.35	1.23	26.31	3.16	化工	[]	0	2023-04-19	0	3	0	2023-04-26	2023-04-25
300587	天铁股份	8.91	-1.55	0.88	33.60	3.23	其他橡胶制品	[]	0	2023-04-27	0	0	0.3	--	--
300588	熙菱信息	10.80	+2.37	4.08	--	4.97	软件开发	[]	0	2023-04-27	0	0	0	--	--
300589	江龙船艇	14.91	-1.06	11.89	399.08	7.29	船舶制造	[]	0	2023-04-26	0	0	0	--	--
300590	移为通信	11.34	-2.41	2.23	31.31	3.04	通信设备	[]	0	2023-04-25	0	0	1.2	--	--
300591	万里马	6.06	+0.17	3.47	--	4.49	鞋帽	[]	0	2023-04-28	0	0	0	--	--
300592	华凯易佰	27.29	-6.80	10.69	30.63	3.68	装修装饰	[]	0	2023-04-20	0	0	0	--	--
300594	朗进科技	19.41	-1.57	2.19	--	1.99	铁路设备	[]	0	2023-04-21	0	0	0	--	--
300595	欧普康视	31.60	-1.77	1.05	43.58	6.42	医疗器械	[]	0	2023-04-01	0	0	1.4	--	--
300596	利安隆	39.80	-0.55	0.41	18.94	2.34	其他化学制品	['嘉实基金管理有限公司－社保基金16042组合']	1	2023-04-07	0	0	3.44	--	--
300597	吉大通信	8.65	-0.57	1.57	102.38	2.19	通信配套服务	[]	0	2023-04-26	0	0	0.23	--	--
300598	诚迈科技	44.11	+0.32	2.51	--	5.79	软件开发	['全国社保基金一一七组合']	1	2023-04-26	0	0	0	--	--
300599	雄塑科技	7.67	+0.26	0.77	438.80	1.22	管材	[]	0	2023-04-27	0	0	0	--	--
300600	国瑞科技	13.77	-1.29	17.80	2,853.25	4.72	船舶制造	[]	0	2023-04-15	0	0	0	--	--
300601	康泰生物	29.53	-2.15	0.58	--	3.84	生物制品	[]	0	2023-04-24	0	0	0	--	--
300602	飞荣达	15.00	-11.30	9.19	85.65	3.00	电子零部件制造	[]	0	2023-03-28	0	0	0	--	--
300603	立昂技术	11.92	+3.83	8.82	--	3.70	通信配套服务	[]	0	2023-04-27	0	0	0	--	--
300604	长川科技	44.94	-2.54	2.16	82.11	12.01	其它专用机械	[]	0	2023-04-21	0	0	1	--	--
300605	恒锋信息	14.35	+0.70	3.33	64.52	4.27	软件开发	[]	0	2023-04-27	0	0	0.4	--	--
300606	金太阳	16.17	+5.62	6.23	121.69	3.78	磨具磨料	[]	0	2023-04-25	0	0	0	--	--
300607	拓斯达	12.24	-2.39	2.06	44.17	2.29	其它通用机械	[]	0	2023-04-25	0	0	0.71	--	--
300608	思特奇	9.66	+1.26	3.29	121.12	2.15	软件开发	[]	0	2023-04-19	0	0	0.08	--	--
300611	美力科技	8.28	-0.60	1.34	--	1.76	汽车零部件	[]	0	2023-04-27	0	0	0.3	--	--
300612	宣亚国际	22.45	-2.39	7.27	77.65	10.51	营销服务	[]	0	2023-04-21	0	0	0	--	--
300613	富瀚微			0.00	38.61	6.09	集成电路	[]	0	2023-04-15	0	0	1.8	--	--
300614	百川畅银	24.83	-7.56	3.93	185.46	2.64	环保工程及服务	[]	0	2023-03-31	0	0	0.24	--	--
300615	欣天科技	17.26	-6.40	13.00	51.22	5.73	通信传输设备	[]	0	2023-04-25	0	0	1	--	--
300616	尚品宅配	20.79	-1.24	2.34	80.63	1.18	家具	[]	0	2023-04-28	0	0	1.5	--	--
300617	安靠智电	34.39	-2.22	0.91	35.22	2.22	线缆部件及其他	[]	0	2023-04-24	0	0	0	--	--
300618	寒锐钴业	32.95	-1.38	0.88	180.44	2.02	有色金属	[]	0	2023-04-22	0	0	1.5	--	--
300619	金银河	58.93	+0.22	0.45	53.83	5.54	机械设备	[]	0	2023-04-26	0	0	0.8	--	--
300620	光库科技	50.30	-10.61	6.79	74.79	4.95	通信传输设备	[]	0	2023-04-15	0	5	2	--	--
300621	维业股份	11.10	+6.22	3.14	1,026.41	2.98	装修装饰	[]	0	2023-04-01	0	0	0	--	--
300622	博士眼镜	24.20	-1.83	3.11	39.73	5.78	专业连锁	[]	0	2023-04-27	0	0	3	--	--
300623	捷捷微电	19.11	-1.09	0.85	48.39	4.26	电子	[]	0	2023-04-20	0	0	0.95	--	--
300624	万兴科技	144.00	-9.15	13.81	293.04	21.01	软件开发	['全国社保基金一一四组合']	1	2023-04-08	0	0	0	--	--
300625	三雄极光	11.81	-0.25	0.74	39.40	1.52	光学光电子	[]	0	2023-04-22	0	0	6	--	--
300626	华瑞股份	8.47	+0.71	1.03	82.23	2.49	电机	[]	0	2023-04-28	0	0	0	--	--
300627	华测导航	27.91	-1.48	0.74	40.01	5.70	终端设备	[]	0	2023-04-18	0	0	2.7	--	--
300628	亿联网络	62.09	-0.54	0.58	26.48	6.77	终端设备	['全国社保基金六零一组合', '全国社保基金一零三组合']	2	2023-04-22	0	4	13	--	--
300629	新劲刚	23.81	-3.17	2.18	32.65	3.40	磨具磨料	[]	0	2023-04-20	0	3	1	--	--
300630	普利制药	20.64	-0.72	1.47	22.67	3.19	化学制药	['全国社保基金四一八组合', '中信证券股份有限公司-社保基金17052组合', '全国社保基金一一五组合', '中信证券股份有限公司-社保基金17051组合']	4	2023-04-25	0	0	0.7851	--	--
300631	久吾高科	31.69	-1.64	1.11	88.53	3.21	环保工程及服务	[]	0	2023-04-25	0	0	0.7	--	--
300632	光莆股份	10.99	-0.72	0.71	73.04	1.78	LED	[]	0	2023-04-22	0	0	0.5	--	--
300633	开立医疗	52.50	-2.71	1.52	49.13	7.72	医疗器械	['汇添富基金管理股份有限公司－社保基金17022组合']	1	2023-04-12	0	0	1.8	--	--
300634	彩讯股份	32.47	+17.05	15.80	59.08	6.16	IT服务	['全国社保基金一一四组合']	1	2023-04-15	0	0	1.02	--	--
300635	中达安	12.97	+2.21	2.61	--	3.55	建筑装饰	[]	0	2023-04-27	0	0	0	--	--
300636	同和药业	13.20	-3.37	1.05	43.23	3.40	化学制药	[]	0	2023-04-24	0	0	0.45	--	--
300637	扬帆新材	6.97	-1.41	1.04	--	2.18	其他化学制品	[]	0	2023-04-26	0	0	0	--	--
300638	广和通	25.18	+5.44	5.07	39.72	6.22	通信配套服务	['全国社保基金四零六组合', '全国社保基金一一五组合']	2	2023-04-24	0	2	1	--	--
300639	凯普生物	14.10	-0.91	0.90	4.80	1.25	医疗器械	[]	0	2023-04-15	0	5	3.5	--	--
300640	德艺文创	5.74	-0.35	2.03	36.61	2.15	家用轻工	[]	0	2023-04-27	0	0	1.2	--	--
300642	透景生命	21.42	-2.01	0.67	26.96	2.37	医疗器械	[]	0	2023-04-22	0	0	2	--	--
300643	万通智控	11.08	-1.51	1.00	22.05	2.64	汽车零部件	[]	0	2023-04-26	0	0	1.18	--	--
300644	南京聚隆	15.63	-0.82	1.44	31.57	2.13	改性塑料	[]	0	2023-04-22	0	0	1.5	--	--
300645	正元智慧	27.86	+7.15	3.07	54.35	3.96	计算机应用	[]	0	2023-04-27	0	0	0.5	--	--
300647	超频三	6.68	-2.62	1.84	--	2.51	电子零部件制造	[]	0	2023-04-27	0	0	0	--	--
300648	星云股份	30.44	-2.72	1.86	594.26	4.38	仪器仪表	[]	0	2023-04-22	0	0	0.1	--	--
300649	杭州园林	18.61	+2.31	3.35	--	4.49	园林工程	[]	0	2023-04-28	0	0	0.6	--	--
300650	太龙股份	12.54	-1.03	2.64	75.96	2.47	LED	[]	0	2023-04-25	0	0	0	--	--
300651	金陵体育	21.54	-0.51	1.25	72.22	3.79	文娱用品	[]	0	2023-04-26	0	0	1.2	--	--
300652	雷迪克	19.98	-2.15	1.08	20.58	1.62	汽车零部件	[]	0	2023-04-27	0	0	4	--	--
300653	正海生物	45.48	-2.99	0.61	44.53	8.91	医疗器械	['全国社保基金六零二组合']	1	2023-04-11	0	0	6	--	--
300654	世纪天鸿	18.97	+11.39	24.43	185.52	5.21	平面媒体	[]	0	2023-03-31	0	7	0.8	2023-04-10	2023-04-07
300655	晶瑞电材	21.43	-3.03	6.01	84.08	6.66	化工	['全国社保基金五零四组合']	1	2023-04-26	0	7	0.5	--	--
300656	民德电子	33.81	-1.80	0.93	64.84	4.53	其他电子	[]	0	2023-04-25	0	1	1	--	--
300660	江苏雷利	26.89	-1.36	1.11	27.00	2.30	电机	[]	0	2023-04-25	0	2	4.6	--	--
300661	圣邦股份	121.59	-2.27	0.78	67.71	12.39	电子	[]	0	2023-04-22	0	3	3	--	--
300662	科锐国际	38.35	-0.05	0.63	27.84	3.30	其他休闲服务	['广发基金管理有限公司－社保基金四二零组合', '汇添富基金管理股份有限公司－社保基金17022组合']	2	2023-04-22	0	0	1.17	--	--
300663	科蓝软件	14.42	+2.78	2.87	925.65	5.89	软件开发	[]	0	2023-04-26	0	0	0.1	--	--
300664	鹏鹞环保	5.82	+1.22	2.86	20.37	1.07	水务	[]	0	2023-04-27	0	0	1.5	--	--
300665	飞鹿股份	7.87	-1.25	1.68	--	2.98	涂料油漆油墨制造	[]	0	2023-04-25	0	0	0	--	--
300666	江丰电子	70.77	-1.34	2.09	65.31	4.61	半导体材料	[]	0	2023-04-07	0	0	2.06	--	--
300667	必创科技	16.69	+0.48	1.56	423.24	2.69	仪器仪表	[]	0	2023-05-04	0	0	1	2023-05-12	2023-05-11
300668	杰恩设计	26.56	+2.63	3.09	71.19	4.44	建筑装饰	[]	0	2023-04-24	0	0	0	--	--
300669	沪宁股份	12.73	+2.17	5.73	48.56	2.82	楼宇设备	[]	0	2023-04-26	0	0	1.2	--	--
300670	大烨智能	7.31	-2.01	0.99	--	3.02	电气设备	[]	0	2023-04-27	0	0	0	--	--
300671	富满微	42.18	-2.13	1.66	--	4.31	集成电路	[]	0	2023-04-13	0	0	0	--	--
300672	国科微	97.31	-1.31	4.71	96.15	5.19	集成电路	[]	0	2023-04-27	0	0	3	--	--
300674	宇信科技	19.44	+4.80	6.01	47.11	3.57	IT服务	['全国社保基金一一四组合']	1	2023-03-31	0	0	1.4	--	--
300675	建科院	15.68	+5.87	5.69	40.30	4.09	建筑装饰	[]	0	2023-03-29	0	0	1.1	--	--
300676	华大基因	60.62	-1.43	0.95	48.83	2.49	医药生物	[]	0	2023-03-31	0	0	10	--	--
300677	英科医疗	22.18	+0.91	1.59	37.23	0.93	医疗器械	['广发基金管理有限公司－社保基金四二零组合']	1	2023-04-28	0	0	1	--	--
300678	中科信息	58.35	-5.38	15.74	223.27	13.61	计算机应用	[]	0	2023-03-31	0	5	0.5	--	--
300679	电连技术	29.89	+1.39	1.09	31.38	3.03	电子	[]	0	2023-04-27	0	0	1.9	--	--
300680	隆盛科技	18.83	-0.26	1.42	50.01	2.56	汽车零部件	[]	0	2023-04-18	0	0	1	--	--
300681	英搏尔	27.80	-1.00	1.47	--	2.70	汽车零部件	['广发基金管理有限公司－社保基金四二零组合']	1	2023-04-21	0	5	0.2	--	--
300682	朗新科技	23.75	+1.76	0.70	53.95	3.64	计算机	[]	0	2023-05-06	0	0	0.78	2023-05-12	2023-05-11
300683	海特生物	34.76	-2.33	0.48	--	1.75	生物制品	[]	0	2023-04-25	0	0	0	--	--
300684	中石科技	21.97	-15.69	27.25	32.41	3.57	电子零部件制造	[]	0	2023-04-27	0	0	6.5	--	--
300685	艾德生物	27.23	-1.38	0.28	40.54	7.02	医疗器械	['全国社保基金四零六组合']	1	2023-04-15	0	0	1.4	--	--
300686	智动力	9.10	-0.55	1.78	--	1.77	电子零部件制造	[]	0	2023-04-28	0	0	0	--	--
300687	赛意信息	26.34	-0.42	3.50	48.79	4.42	IT服务	['广发基金管理有限公司－社保基金四二零组合']	1	2023-04-28	0	0	1.25	--	--
300688	创业黑马	26.75	+12.16	28.05	--	8.35	综合	[]	0	2023-04-20	0	0	0	--	--
300690	双一科技	14.12	-2.28	2.10	29.99	1.71	其他化学制品	[]	0	2023-04-08	0	0	1.5	--	--
300691	联合光电	15.00	-1.32	1.38	51.65	2.49	光学元件	[]	0	2023-04-25	0	0	1	--	--
300692	中环环保	7.40	+2.49	2.64	15.16	1.41	公用事业	[]	0	2023-04-18	0	0	0.5	--	--
300693	盛弘股份	58.95	+0.79	7.67	46.28	10.49	电气设备	['广发基金管理有限公司－社保基金四二零组合']	1	2023-03-23	0	5	2.2	--	--
300694	蠡湖股份	9.65	-1.73	1.15	42.71	1.63	汽车零部件	[]	0	2023-04-18	0	0	0.5	--	--
300695	兆丰股份	43.77	-0.30	0.25	20.60	1.31	汽车零部件	[]	0	2023-04-21	0	0	0	--	--
300696	爱乐达	22.79	-1.81	1.47	32.91	3.45	航空装备	[]	0	2023-04-26	0	0	2	--	--
300697	电工合金	11.60	+0.26	1.96	30.42	3.75	铜	[]	0	2023-04-27	0	0	1.8	2023-05-10	2023-05-09
300698	万马科技	23.85	-5.28	1.84	75.18	7.77	通信设备	[]	0	2023-04-27	0	0	0	--	--
300699	光威复材	50.71	-1.42	0.71	29.26	5.19	其他纤维	['全国社保基金四零六组合']	1	2023-04-28	0	6	7	2023-05-11	2023-05-10
300700	岱勒新材	14.77	-2.96	2.27	33.69	2.27	磨具磨料	[]	0	2023-03-29	0	8	0	2023-04-04	2023-04-03
300701	森霸传感	9.15	-3.28	0.87	58.98	3.23	电子	[]	0	2023-04-15	0	0	0	--	--
300702	天宇股份	26.85	-3.97	3.82	--	2.60	医药生物	[]	0	2023-04-27	0	0	0	--	--
300703	创源股份	9.25	-0.86	1.23	27.49	2.23	文娱用品	[]	0	2023-04-21	0	0	1.5	--	--
300705	九典制药	24.88	-6.29	2.63	29.36	5.20	化学制剂	[]	0	2023-04-15	0	0	2.36	--	--
300706	阿石创	22.60	-1.95	3.31	674.70	4.68	半导体材料	[]	0	2023-04-26	0	0	0.1	--	--
300707	威唐工业	13.38	-2.76	1.54	55.61	2.72	汽车零部件	['鹏华基金管理有限公司－社保基金17031组合']	1	2023-04-26	0	0	0.6	--	--
300708	聚灿光电	9.53	-1.35	1.48	--	3.24	LED	[]	0	2023-04-03	0	0	0.4	2023-04-10	2023-04-07
300709	精研科技	22.17	-5.26	12.54	--	2.21	电子零部件制造	[]	0	2023-04-27	0	0	0	--	--
300710	万隆光电	24.91	-1.15	1.71	--	3.82	通信设备	[]	0	2023-04-26	0	0	0	--	--
300711	广哈通信	13.30	-1.26	0.99	53.16	4.18	终端设备	[]	0	2023-03-30	0	2	0.8	--	--
300712	永福股份	35.18	-2.33	1.32	77.43	4.79	其他基础建设	[]	0	2023-04-27	0	0	1	--	--
300713	英可瑞	16.65	-0.30	3.85	--	3.90	储能设备	[]	0	2023-04-27	0	0	0	--	--
300715	凯伦股份	14.81	+0.07	0.73	--	2.38	其他建材	[]	0	2023-04-28	0	0	0	--	--
300716	泉为科技	14.10	-1.54	2.25	--	8.60	塑料	[]	0	2023-04-01	0	0	0	--	--
300717	华信新材	15.40	+1.12	1.27	37.02	2.40	其他塑料制品	[]	0	2023-04-12	0	0	2	--	--
300718	长盛轴承	16.92	-2.70	1.77	40.87	3.56	通用机械	[]	0	2023-04-24	0	0	3.5	--	--
300719	安达维尔	11.94	-1.57	1.86	--	3.13	航空装备	[]	0	2023-04-18	0	0	0	--	--
300720	海川智能	10.98	-1.52	0.52	56.19	3.63	仪器仪表	[]	0	2023-04-28	0	0	1.5	--	--
300723	一品红	48.02	-3.30	1.33	43.02	6.73	化学制剂	['全国社保基金四零四组合']	1	2023-04-20	0	5	2	--	--
300724	捷佳伟创	105.78	+1.07	1.96	33.18	4.89	其它专用机械	[]	0	2023-04-28	0	0	2	--	--
300725	药石科技	53.28	-2.20	2.59	35.33	4.10	化学原料药	[]	0	2023-04-22	0	0	1	--	--
300726	宏达电子	39.91	-1.33	0.93	20.02	3.57	被动元件	[]	0	2023-03-30	0	0	5	--	--
300727	润禾材料	28.02	-4.17	2.95	44.42	4.52	纺织化学用品	[]	0	2023-04-25	0	0	1.6	--	--
300729	乐歌股份	21.00	-0.90	3.55	8.50	1.79	其他家用轻工	[]	0	2023-04-21	0	3	3.5	--	--
300730	科创信息	13.15	+3.38	6.27	140.91	6.20	软件开发	[]	0	2023-04-22	0	0	0.15	--	--
300731	科创新源	17.33	-7.92	5.75	--	3.60	其他橡胶制品	[]	0	2023-04-26	0	0	0	--	--
300732	设研院	11.44	+9.79	11.51	15.20	1.30	路桥施工	[]	0	2023-03-21	0	0	3	--	--
300733	西菱动力	22.51	-1.70	0.41	212.03	2.50	汽车零部件	[]	0	2023-04-26	0	6	1	--	--
300735	光弘科技	9.86	-2.09	0.96	26.04	1.65	电子系统组装	[]	0	2023-04-26	0	0	2	--	--
300736	百邦科技	11.46	-1.55	1.83	--	11.83	其他电子	[]	0	2023-04-24	0	0	0	--	--
300738	奥飞数据	12.70	+0.71	3.01	60.22	5.22	IT服务	[]	0	2023-04-22	0	2	0.25	--	--
