股票id	股票名	价格	涨跌幅(%)	换手率(%)	市盈率	市净率	行业板块	社保基金	社保基金数	公告日期	送股	转股	派息	除权日	登记日
701	厦门信达	6.16	-1.75	1.57	68.92	7.25	被动元件	[]	0	2023-04-25	0	0	0	--	--
702	正虹科技	5.25	+0.38	2.21	--	6.96	饲料	[]	0	2023-04-29	0	0	0	--	--
703	恒逸石化	7.50	-1.19	1.22	--	1.17	涤纶	[]	0	2023-04-20	0	0	0	--	--
705	浙江震元	8.31	0.00	1.58	34.19	1.43	医药商业	[]	0	2023-04-22	0	0	0.6	--	--
707	双环科技	8.85	-1.45	1.87	4.54	2.43	纯碱	[]	0	2023-03-28	0	0	0	--	--
708	中信特钢	16.17	-1.40	0.10	12.30	2.18	特钢	['博时基金管理有限公司－社保基金16012组合', '博时基金管理有限公司－社保基金16011组合']	2	2023-04-13	0	0	7	2023-04-20	2023-04-19
709	河钢股份	2.34	+0.43	0.68	18.08	0.47	普钢	[]	0	2023-04-28	0	0	0.4	--	--
710	贝瑞基因	13.64	+4.44	8.42	--	2.12	医疗器械	[]	0	2023-04-08	0	0	0	--	--
711	*ST京蓝	1.73	+4.85	5.77	--	--	环保工程及服务	[]	0	2023-04-28	0	0	0	--	--
712	锦龙股份	13.67	-0.15	0.46	--	4.29	证券	[]	0	2023-03-29	0	0	0	--	--
713	丰乐种业	9.07	-1.63	1.50	93.57	2.88	种子生产	[]	0	2023-04-20	0	0	0.2	--	--
715	中兴商业	8.36	0.00	1.67	38.34	1.97	百货	[]	0	2023-03-30	0	0	0	--	--
716	黑芝麻	7.05	-2.22	3.36	--	2.11	食品综合	[]	0	2023-04-29	0	0	0	--	--
717	中南股份	2.82	+1.44	1.54	--	0.75	普钢	[]	0	2023-04-28	0	0	0.3	--	--
718	苏宁环球	3.03	+2.02	1.07	26.12	0.95	房地产开发	[]	0	2023-04-18	0	0	1.2	--	--
719	中原传媒	14.00	-8.62	7.88	13.82	1.44	平面媒体	['全国社保基金六零四组合']	1	2023-04-26	0	0	3.8	--	--
720	新能泰山	5.18	+0.58	0.39	--	2.57	火电	[]	0	2023-04-25	0	0	0	--	--
721	西安饮食	12.57	-4.19	8.87	--	14.23	餐饮	[]	0	2023-04-19	0	0	0	--	--
722	湖南发展	11.21	-0.44	0.75	159.02	1.65	水电	[]	0	2023-03-30	0	0	0	--	--
723	美锦能源	7.86	-1.63	0.56	17.57	2.36	焦炭加工	[]	0	2023-04-26	0	0	0	--	--
725	京东方Ａ	3.99	-0.99	0.65	44.70	1.19	显示器件	[]	0	2023-04-04	0	0	0.61	--	--
726	鲁 泰Ａ	7.01	-1.27	1.72	6.91	0.69	棉纺	['全国社保基金四一三组合', '全国社保基金四一二组合']	2	2023-04-12	0	0	1	--	--
727	冠捷科技	2.03	-1.46	0.94	--	3.58	显示器件	[]	0	2023-04-29	0	0	0	--	--
728	国元证券	7.15	+0.28	2.47	13.15	0.93	证券	[]	0	2023-03-28	0	0	1.5	--	--
729	燕京啤酒	12.73	+0.24	0.74	86.25	2.66	啤酒	[]	0	2023-04-18	0	0	0.8	--	--
731	四川美丰	8.38	-0.59	0.99	8.04	1.18	氮肥	[]	0	2023-04-25	0	0	1.7	--	--
732	ST泰禾	1.00	-1.96	1.82	--	0.64	房地产开发	[]	0	2023-04-29	0	0	0	--	--
733	振华科技	88.66	-1.54	0.78	18.38	4.40	被动元件	['全国社保基金一一零组合', '全国社保基金一一六组合']	2	2023-04-28	0	0	11.45	--	--
735	罗 牛 山	7.30	-2.93	2.33	50.53	1.91	畜禽养殖	[]	0	2023-04-15	0	0	0.2	--	--
736	中交地产	14.03	+10.04	3.78	--	3.16	房地产开发	[]	0	2023-04-08	0	0	0.1	--	--
737	北方铜业	5.77	-3.03	1.20	18.68	2.26	其他化学制品	[]	0	2023-04-12	0	0	0	--	--
738	航发控制	23.80	-0.46	0.43	43.58	2.74	航空装备	[]	0	2023-03-29	0	0	0.53	--	--
739	普洛药业	20.31	-3.42	0.74	22.24	4.16	化学原料药	[]	0	2023-03-10	0	0	2.97	--	--
750	国海证券	3.61	+0.56	1.58	46.43	1.04	证券	[]	0	2023-04-28	0	0	0.35	--	--
751	锌业股份	3.33	0.00	1.51	65.15	1.56	铅锌	[]	0	2023-04-29	0	0	0	--	--
752	*ST西发	3.94	-1.01	0.74	--	--	啤酒	[]	0	2023-04-29	0	0	0	--	--
753	漳州发展	4.40	+1.85	1.92	72.85	1.66	汽车服务	[]	0	2023-04-15	0	0	0.2	--	--
755	山西路桥	5.29	-0.38	1.64	16.53	1.66	高速公路	[]	0	2023-04-28	0	0	0	--	--
756	新华制药	24.65	-5.92	7.13	36.57	3.84	化学原料药	[]	0	2023-03-27	0	0	2	--	--
757	浩物股份	3.96	+0.51	0.58	--	1.49	汽车零部件	[]	0	2023-04-21	0	0	0	--	--
758	中色股份	5.10	-1.73	1.88	75.12	2.05	铅锌	[]	0	2023-04-28	0	0	0	--	--
759	中百集团	4.69	0.00	1.56	--	1.15	超市	[]	0	2023-03-31	0	0	0	--	--
761	本钢板材	4.23	0.00	0.47	--	0.97	普钢	[]	0	2023-03-30	0	0	0	--	--
762	西藏矿业	31.85	-3.25	1.86	24.39	5.57	其他采掘	[]	0	2023-04-27	0	0	0	--	--
767	晋控电力	3.15	0.00	0.49	--	1.46	火电	[]	0	2023-04-28	0	0	0	--	--
768	中航西飞	25.30	-0.78	0.52	116.46	4.29	航空装备	[]	0	2023-04-18	0	0	1	--	--
776	广发证券	15.88	+2.98	2.42	13.78	1.09	证券	['全国社保基金一一八组合']	1	2023-03-31	0	0	3.5	--	--
777	中核科技	12.13	-1.22	1.58	26.25	2.62	机械基础件	[]	0	2023-04-27	0	0	1.21	--	--
778	新兴铸管	4.67	-1.89	1.78	12.87	0.74	普钢	['全国社保基金四一三组合']	1	2023-04-11	0	0	1.3	--	--
779	甘咨询	11.77	+3.43	3.39	19.29	1.67	水利工程	[]	0	2023-04-28	0	0	0	--	--
782	美达股份	5.06	-0.78	0.92	--	1.91	其他纤维	[]	0	2023-03-21	0	0	0.3	--	--
783	长江证券	6.12	0.00	2.15	15.25	1.10	证券	[]	0	2023-04-29	0	0	1.2	--	--
785	居然之家	4.16	-0.95	0.71	17.01	1.34	多业态零售	[]	0	2023-04-28	0	0	2	--	--
786	北新建材	26.11	-0.87	0.34	13.93	2.05	其他建材	[]	0	2023-03-22	0	0	6.55	--	--
788	北大医药	7.09	-0.56	0.95	69.48	3.02	化学制剂	[]	0	2023-04-28	0	0	0	--	--
789	万年青	8.78	-0.11	0.61	25.82	1.01	水泥制造	['全国社保基金一一六组合']	1	2023-04-15	0	0	2.6	--	--
790	华神科技	4.59	-0.65	1.08	80.65	2.86	中药	[]	0	2023-04-28	0	0	0.1	--	--
791	甘肃能源	5.20	+0.78	0.75	29.02	1.01	水电	[]	0	2023-03-31	0	0	0.6	--	--
792	盐湖股份	20.15	-0.54	0.24	7.66	4.08	钾肥	[]	0	2023-03-31	0	0	0	--	--
793	华闻集团	2.79	-0.36	3.61	--	2.73	平面媒体	[]	0	2023-04-17	0	0	0	--	--
795	英洛华	6.18	-3.29	1.27	29.16	2.56	磁性材料	[]	0	2023-03-11	0	0	0.8	--	--
796	*ST凯撒	4.55	-5.01	0.17	--	--	旅游综合	[]	0	2023-04-29	0	0	0	--	--
797	中国武夷	3.24	+5.54	4.54	--	1.02	房地产开发	[]	0	2023-04-12	0	0	0.1	--	--
798	中水渔业	11.69	+1.83	1.31	819.33	4.72	海洋捕捞	[]	0	2023-02-24	0	0	0	--	--
799	酒鬼酒	108.70	+1.59	2.14	42.65	7.93	白酒	[]	0	2023-04-29	0	0	13	--	--
800	一汽解放	8.32	-1.54	0.20	--	1.63	乘用车	[]	0	2023-04-01	0	0	0	--	--
801	四川九洲	6.86	-2.14	0.82	34.16	2.42	其它视听器材	[]	0	2023-04-20	0	0	1	--	--
802	北京文化	5.98	-2.13	3.69	--	2.81	影视动漫	[]	0	2023-04-27	0	0	0	--	--
803	山高环能	10.65	-0.75	0.93	44.12	2.52	光伏设备	[]	0	2023-04-20	0	4	0	--	--
807	云铝股份	13.56	-3.69	1.22	10.86	2.02	铝	['全国社保基金一一八组合']	1	2023-03-22	0	0	1.6	--	--
809	ST新城	4.10	+0.99	1.62	--	1.19	房地产开发	[]	0	2023-04-29	0	0	0	--	--
810	创维数字	15.29	-2.05	2.87	24.02	2.87	其它视听器材	[]	0	2023-03-21	0	0	2	--	--
811	冰轮环境	14.30	-2.32	1.72	22.05	2.12	制冷空调设备	[]	0	2023-04-13	0	0	2	--	--
812	陕西金叶	5.67	+0.53	2.80	57.85	2.47	包装印刷	[]	0	2023-04-29	0	0	0	--	--
813	德展健康	3.29	-0.90	0.80	--	1.40	化学制剂	[]	0	2023-04-28	0	0	0	--	--
815	美利云	12.28	+3.80	4.27	--	4.55	造纸	[]	0	2023-02-10	0	0	0	--	--
816	智慧农业	3.40	-1.45	0.84	--	2.27	内燃机	[]	0	2023-04-29	0	0	0	--	--
818	航锦科技	40.26	+0.15	1.20	179.93	7.55	化工	[]	0	2023-04-28	0	0	0.6	--	--
819	岳阳兴长	17.70	-1.56	0.79	64.04	5.33	石油加工	[]	0	2023-04-07	0	0	0	--	--
820	神雾节能	3.99	-1.97	1.70	--	35.76	环保工程及服务	[]	0	2023-04-29	0	0	0	--	--
821	京山轻机	18.09	-2.64	3.90	34.96	3.36	印刷包装机械	['全国社保基金一一六组合']	1	2023-04-22	0	0	0	--	--
822	山东海化	7.19	-2.57	1.64	5.72	1.46	纯碱	[]	0	2023-05-05	0	0	1	2023-05-12	2023-05-11
823	超声电子	9.10	-2.26	2.04	13.71	1.12	印制电路板	[]	0	2023-04-22	0	0	1	--	--
825	太钢不锈	4.03	-0.49	0.35	--	0.67	钢铁	['中信证券股份有限公司－社保基金1106组合', '全国社保基金四一八组合']	2	2023-04-22	0	0	0.25	--	--
826	启迪环境	3.25	0.00	0.82	--	0.79	环保工程及服务	[]	0	2023-04-27	0	0	0	--	--
828	东莞控股	10.14	+0.40	0.68	11.56	1.14	高速公路	[]	0	2023-04-28	0	0	2.5	--	--
829	天音控股	10.60	-3.55	2.45	67.08	4.12	专业连锁	[]	0	2023-04-14	0	0	0.32	--	--
830	鲁西化工	10.90	-3.20	2.54	9.70	1.18	化工	['全国社保基金四一三组合', '汇添富基金管理股份有限公司－社保基金1103组合']	2	2023-04-21	0	0	6.5	--	--
831	中国稀土	31.16	-1.36	1.64	114.47	10.06	稀土	['全国社保基金一一二组合', '全国社保基金六零二组合']	2	2023-04-29	0	0	0.4	--	--
833	粤桂股份	6.79	-1.45	1.33	15.14	1.36	其他采掘	[]	0	2023-03-30	0	0	0.59	--	--
836	富通信息	2.96	-2.63	2.21	--	2.83	通信传输设备	[]	0	2023-04-27	0	0	0	--	--
837	秦川机床	10.31	-2.83	2.72	33.96	2.60	机床工具	[]	0	2023-04-11	0	0	0	--	--
838	财信发展	5.19	+7.45	2.47	--	5.94	房地产开发	[]	0	2023-04-25	0	0	0	--	--
848	承德露露	9.06	-0.88	1.13	16.10	3.25	软饮料	['全国社保基金四一三组合', '全国社保基金六零四组合']	2	2023-04-20	0	0	3	--	--
850	华茂股份	3.78	+1.07	0.64	116.91	0.80	棉纺	[]	0	2023-04-29	0	0	2	--	--
851	高鸿股份	5.68	+1.07	3.36	232.97	1.47	终端设备	[]	0	2023-04-29	0	0	0	--	--
852	石化机械	7.31	-1.35	1.00	104.29	2.35	冶金矿采化工设备	[]	0	2023-04-28	0	0	0	--	--
856	冀东装备	9.79	-0.61	5.91	143.65	5.77	其它专用机械	[]	0	2023-03-23	0	0	0	--	--
858	五 粮 液	173.71	+2.82	0.65	23.73	5.33	白酒	[]	0	2023-04-29	0	0	37.82	--	--
859	国风新材	5.00	-1.19	0.63	32.06	1.54	其他塑料制品	[]	0	2023-03-30	0	0	0.2	--	--
860	顺鑫农业	36.95	-1.60	1.67	--	3.70	白酒	[]	0	2023-03-25	0	0	0	--	--
861	海印股份	1.93	-3.02	2.65	--	1.53	一般物业经营	[]	0	2023-04-26	0	0	0	--	--
862	银星能源	7.81	+0.51	5.49	35.92	1.88	新能源发电	[]	0	2023-03-21	0	0	0	--	--
863	三湘印象	3.92	+2.08	2.53	418.54	0.62	房地产开发	[]	0	2023-04-25	0	0	0	--	--
868	安凯客车	5.13	-0.97	1.49	--	3,030.12	商用载客车	[]	0	2023-04-25	0	0	0	--	--
869	张 裕Ａ	32.15	+1.42	0.87	53.12	2.03	葡萄酒	[]	0	2023-04-13	0	0	4.5	--	--
875	吉电股份	5.50	-0.18	0.74	20.19	1.31	新能源发电	[]	0	2023-04-28	0	0	0	--	--
876	新 希 望	12.75	-0.55	0.47	--	2.44	饲料	[]	0	2023-04-29	0	0	0	--	--
877	天山股份	8.62	+2.38	0.88	32.67	0.92	水泥制造	[]	0	2023-03-22	0	0	2.7	--	--
878	云南铜业	12.36	-1.36	1.34	12.94	1.83	铜	[]	0	2023-04-17	0	0	4	--	--
880	潍柴重机	9.87	-1.40	1.24	22.90	1.77	内燃机	[]	0	2023-03-31	0	0	1.5	--	--
881	中广核技	7.66	-0.91	0.44	53.68	1.15	其他化学制品	[]	0	2023-04-27	0	0	0.4	--	--
882	华联股份	1.76	0.00	0.61	--	0.70	一般物业经营	[]	0	2023-04-28	0	0	0	--	--
883	湖北能源	4.46	+1.13	0.53	31.79	0.94	水电	[]	0	2023-04-28	0	0	0.6	--	--
885	城发环境	13.75	+6.18	7.08	7.75	1.29	高速公路	[]	0	2023-04-22	0	0	1.65	--	--
886	海南高速	5.75	+0.70	1.33	22.93	1.88	高速公路	[]	0	2023-04-19	0	0	0.5	--	--
887	中鼎股份	12.07	-1.15	1.11	16.28	1.39	汽车零部件	['全国社保基金一零二组合']	1	2023-04-29	0	0	2	--	--
888	峨眉山Ａ	9.29	-0.43	4.02	--	2.10	自然景点	[]	0	2023-04-28	0	0	0	--	--
889	ST中嘉	1.86	0.00	1.65	--	6.84	通信运营	[]	0	2023-04-28	0	0	0	--	--
890	法尔胜	4.38	-2.01	2.30	--	134.44	多元金融	[]	0	2023-04-29	0	0	0	--	--
892	欢瑞世纪	4.78	-4.02	6.62	347.08	3.07	影视动漫	[]	0	2023-04-21	0	0	0	--	--
893	亚钾国际	24.27	-1.82	0.56	10.82	2.16	钾肥	[]	0	2023-04-01	0	0	0	--	--
895	双汇发展	24.89	-0.80	0.24	15.27	3.69	肉制品	['全国社保基金一零一组合']	1	2023-04-20	0	0	10	2023-04-27	2023-04-26
897	津滨发展	2.16	+0.47	1.79	16.77	1.61	房地产开发	[]	0	2023-03-31	0	0	0	--	--
898	鞍钢股份	2.99	-0.33	0.38	--	0.48	普钢	[]	0	2023-03-31	0	0	0.068	--	--
899	赣能股份	8.28	-1.31	0.56	469.14	1.73	火电	[]	0	2023-04-25	0	0	0	--	--
900	现代投资	4.54	+0.89	1.37	15.13	0.65	高速公路	[]	0	2023-04-08	0	0	1	--	--
901	航天科技	9.65	-1.13	1.25	353.17	1.80	仪器仪表	[]	0	2023-03-31	0	0	0.13	--	--
902	新洋丰	11.56	+1.14	1.18	11.50	1.73	复合肥	['全国社保基金一零二组合', '华夏基金管理有限公司－社保基金四二二组合']	2	2023-04-18	0	0	2	--	--
903	云内动力	2.43	-0.41	0.60	--	1.11	汽车零部件	[]	0	2023-04-29	0	0	0	--	--
905	厦门港务	7.74	0.00	2.75	22.33	1.19	港口	[]	0	2023-03-25	0	0	0.6	--	--
906	浙商中拓	9.99	+1.52	1.79	6.25	1.51	物流	[]	0	2023-04-22	0	0	5	--	--
908	景峰医药	2.89	-1.70	0.95	--	14.21	化学制剂	[]	0	2023-04-29	0	0	0	--	--
909	ST数源	7.02	-5.01	0.06	--	1.90	房地产开发	[]	0	2023-04-28	0	0	0	--	--
910	大亚圣象	8.26	-1.31	0.92	11.34	0.70	家具	['全国社保基金一一三组合']	1	2023-03-28	0	0	1.6	--	--
911	南宁糖业	10.73	+2.39	5.97	--	86.51	其他农产品加工	[]	0	2023-04-27	0	0	0	--	--
912	泸天化	4.72	0.00	0.48	18.48	1.15	氮肥	[]	0	2023-03-31	0	0	0	--	--
913	钱江摩托	19.45	-2.36	1.58	22.44	2.51	其他交运设备	[]	0	2023-04-29	0	0	2.4	--	--
915	华特达因	35.50	-2.74	1.45	15.56	3.03	化学制剂	['汇添富基金管理股份有限公司－社保基金17022组合', '中信证券股份有限公司－社保基金1106组合', '全国社保基金一一七组合']	3	2023-05-05	0	0	8	2023-05-12	2023-05-11
917	电广传媒	6.33	-2.62	2.85	44.01	0.88	有线电视网络	[]	0	2023-04-28	0	0	0.2	--	--
918	*ST嘉凯	0.90	-5.26	6.51	--	--	房地产开发	[]	0	2023-04-28	0	0	0	--	--
919	金陵药业	7.96	-0.25	1.62	37.11	1.34	医药生物	[]	0	2023-03-24	0	0	1	--	--
920	沃顿科技	8.91	-1.00	0.84	27.50	2.41	环保工程及服务	[]	0	2023-04-08	0	0	1.08	--	--
921	海信家电	24.00	-5.47	2.03	18.33	2.73	冰箱	[]	0	2023-03-31	0	0	5.31	--	--
922	佳电股份	13.02	-0.23	2.10	20.74	2.50	电机	['全国社保基金一一四组合']	1	2023-04-12	0	0	1.2	--	--
923	河钢资源	13.80	-0.58	1.84	15.89	1.04	其他采掘	[]	0	2023-04-28	0	0	3	--	--
925	众合科技	7.65	+0.26	3.35	450.87	1.55	铁路设备	[]	0	2023-04-25	0	0	0	--	--
926	福星股份	4.30	+3.37	2.32	37.24	0.36	房地产开发	[]	0	2023-03-31	0	0	0.3	--	--
927	中国铁物	3.15	+0.64	1.53	28.73	2.22	乘用车	[]	0	2023-03-30	0	0	0	--	--
928	中钢国际	10.06	+3.18	10.53	18.14	1.93	国际工程承包	[]	0	2023-04-29	0	0	2.47	--	--
929	兰州黄河	9.34	-1.27	1.94	--	2.72	啤酒	[]	0	2023-04-15	0	0	0	--	--
930	中粮科技	8.00	-0.25	0.42	20.97	1.23	其他农产品加工	[]	0	2023-04-27	0	0	5.7	--	--
931	中 关 村	6.11	0.00	0.45	--	3.09	化学制剂	[]	0	2023-04-27	0	0	0	--	--
932	华菱钢铁	4.99	-0.80	1.57	6.96	0.68	普钢	['全国社保基金四一八组合']	1	2023-03-24	0	0	2.4	--	--
933	神火股份	15.34	-2.11	1.41	4.82	1.96	铝	['全国社保基金一零九组合']	1	2023-03-28	0	0	10	--	--
935	四川双马	18.41	-0.54	0.59	18.22	2.09	水泥制造	['全国社保基金四零三组合']	1	2023-04-29	0	0	0	--	--
936	华西股份	6.76	-1.31	2.45	28.27	1.18	涤纶	[]	0	2023-04-27	0	0	0.2	--	--
937	冀中能源	7.46	-0.40	1.59	4.27	1.10	煤炭开采	[]	0	2023-04-27	0	0	10	--	--
938	紫光股份	27.91	-3.49	2.27	35.88	2.47	IT服务	['全国社保基金一一一组合', '全国社保基金一一三组合']	2	2023-03-31	0	0	0	--	--
948	南天信息	19.50	+1.56	3.20	54.15	3.17	计算机	[]	0	2023-04-22	0	0	0.5	--	--
949	新乡化纤	3.30	0.00	0.48	--	0.88	粘胶	[]	0	2023-04-28	0	0	0	--	--
950	重药控股	7.35	-3.67	7.34	12.73	1.18	医药商业	[]	0	2023-04-27	0	0	0.6	--	--
951	中国重汽	15.73	-1.99	2.75	58.93	1.32	商用载货车	['全国社保基金一一六组合']	1	2023-03-31	0	0	0.82	--	--
952	广济药业	7.14	-3.77	2.26	--	1.73	化学原料药	[]	0	2023-04-20	0	0	0	--	--
953	河化股份	5.49	-2.49	1.31	--	26.32	氮肥	[]	0	2023-04-20	0	0	0	--	--
955	欣龙控股	4.66	-0.64	0.50	--	3.66	其他纺织	[]	0	2023-04-27	0	0	0	--	--
957	中通客车	10.03	-2.15	3.99	38.55	2.22	商用载客车	[]	0	2023-04-29	0	0	0	--	--
958	电投产融	4.40	+0.46	0.28	23.80	1.26	多元金融	[]	0	2023-04-26	0	0	0.6	--	--
959	首钢股份	3.72	+0.27	0.27	--	0.60	普钢	['全国社保基金一一八组合']	1	2023-04-21	0	0	0	--	--
960	锡业股份	14.47	-5.30	2.67	59.12	1.42	其他稀有小金属	['全国社保基金四一八组合']	1	2023-05-06	0	0	1.2	2023-05-15	2023-05-12
961	中南建设	1.86	+1.64	1.42	--	0.52	房地产开发	[]	0	2023-04-25	0	0	0	--	--
962	东方钽业	10.84	-3.47	2.24	26.70	3.07	金属新材料	[]	0	2023-04-11	0	0	0	--	--
963	华东医药	41.38	-1.71	0.46	28.46	3.76	化学制剂	['全国社保基金一一零组合', '全国社保基金五零三组合']	2	2023-04-14	0	0	2.9	--	--
965	天保基建	4.44	+9.90	5.75	375.87	0.90	房地产开发	[]	0	2023-03-31	0	0	0.2	--	--
966	长源电力	5.74	-0.17	4.89	59.70	1.60	火电	[]	0	2023-04-26	0	0	0.14	--	--
967	盈峰环境	5.43	-0.73	0.41	39.81	1.01	环保工程及服务	[]	0	2023-04-25	0	0	1.1	--	--
968	蓝焰控股	7.87	-2.24	0.59	14.43	1.40	煤炭开采	[]	0	2023-04-27	0	0	0.6	--	--
969	安泰科技	8.90	+0.45	1.11	46.31	1.82	金属新材料	[]	0	2023-04-14	0	0	1.2	--	--
970	中科三环	11.63	-2.51	1.32	18.06	2.16	磁性材料	[]	0	2023-03-30	0	0	1	--	--
971	ST高升	1.86	-1.06	0.44	--	8.15	通信配套服务	[]	0	2023-04-28	0	0	0	--	--
972	中基健康	3.49	-3.06	1.08	56.14	23.99	果蔬加工	[]	0	2023-02-25	0	0	0	--	--
973	佛塑科技	4.45	-1.55	0.83	34.24	1.62	其他塑料制品	[]	0	2023-03-25	0	0	0.43	--	--
975	银泰黄金	13.07	-0.83	0.99	31.64	3.48	黄金	[]	0	2023-03-24	0	0	2.8	2023-03-30	2023-03-29
976	ST华铁	3.17	-5.09	0.02	--	1.63	铁路设备	[]	0	2023-04-29	0	0	0	--	--
977	浪潮信息	38.86	-7.21	9.68	29.07	3.46	计算机设备	['全国社保基金一一一组合']	1	2023-04-12	0	0	1.5	--	--
978	桂林旅游	7.57	-0.79	2.05	--	2.78	自然景点	[]	0	2023-04-15	0	0	0	--	--
980	众泰汽车	3.01	-2.27	0.93	--	6.75	汽车零部件	[]	0	2023-04-26	0	0	0	--	--
981	山子股份	1.83	-1.61	0.82	--	3.28	房地产开发	[]	0	2023-04-29	0	0	0	--	--
982	中银绒业	1.68	0.00	0.84	314.31	5.87	其他纺织	[]	0	2023-04-14	0	0	0	--	--
983	山西焦煤	10.19	+0.10	0.78	5.09	1.48	煤炭开采	['全国社保基金一零六组合', '全国社保基金一零三组合', '全国社保基金一一七组合', '全国社保基金一零一组合']	4	2023-04-25	0	0	12	--	--
985	大庆华科	16.28	-0.18	0.76	447.15	3.49	其他化学制品	[]	0	2023-04-22	0	0	0.48	--	--
987	越秀资本	7.06	+0.43	0.81	13.42	1.28	证券	[]	0	2023-04-01	0	0	1.7	--	--
988	华工科技	30.18	-4.13	8.70	30.71	3.59	其他电子	['全国社保基金四零一组合', '全国社保基金一一四组合']	2	2023-03-01	0	0	1	--	--
989	九 芝 堂	14.19	-1.66	5.83	30.56	2.93	中药	[]	0	2023-04-29	0	0	4	--	--
990	诚志股份	8.31	0.00	0.40	--	0.57	其他化学制品	[]	0	2023-03-25	0	0	1.1	--	--
995	*ST皇台	18.27	-2.92	1.91	393.35	23.72	白酒	[]	0	2023-04-29	0	0	0	--	--
996	*ST中期	6.06	-5.02	0.03	--	4.36	汽车服务	[]	0	2023-04-29	0	0	0	--	--
997	新 大 陆	18.02	+3.98	4.10	--	3.16	计算机设备	[]	0	2023-04-29	0	0	0	--	--
998	隆平高科	15.59	-1.95	1.17	--	3.88	种子生产	[]	0	2023-04-29	0	0	0	--	--
999	华润三九	65.96	+1.71	1.50	23.63	3.59	中药	['全国社保基金四一三组合']	1	2023-03-29	0	0	10	--	--
1201	东瑞股份	24.62	-1.01	1.32	--	1.80	畜禽养殖	[]	0	2023-04-28	0	0	0	--	--
1202	炬申股份	14.56	+0.90	3.02	47.51	2.65	物流	[]	0	2023-04-20	0	0	1.55	--	--
1203	大中矿业	11.39	-3.39	1.34	23.73	2.81	其他采掘	[]	0	2023-03-30	0	0	3	--	--
1205	盛航股份	21.17	-1.85	1.56	20.66	2.39	航运	['全国社保基金四零一组合']	1	2023-04-14	0	0	1	2023-04-24	2023-04-21
1206	依依股份	15.00	-2.60	1.43	21.34	1.10	造纸	[]	0	2023-04-24	0	4	5	2023-04-28	2023-04-27
1207	联科科技	16.09	-0.80	3.27	28.12	2.23	炭黑	[]	0	2023-03-23	0	0	2	2023-03-29	2023-03-28
1208	华菱线缆	9.57	-0.42	0.71	51.54	3.41	线缆部件及其他	[]	0	2023-04-28	0	0	0.5	--	--
1209	洪兴股份	15.61	+2.09	20.91	--	1.62	其他服装	[]	0	2023-04-29	0	0	4	--	--
1210	金房节能	25.35	+1.32	4.80	20.04	1.67	热电	[]	0	2023-04-28	0	2	5.5	--	--
1211	双枪科技	21.27	-1.53	1.03	--	1.74	其他家用轻工	[]	0	2023-04-25	0	0	0	--	--
1212	中旗新材	26.87	-3.14	4.17	36.59	2.21	其他建材	[]	0	2023-04-20	0	0	1	--	--
1213	中铁特货	4.95	+2.70	9.69	50.31	1.19	铁路运输	[]	0	2023-04-27	0	0	0.37	--	--
1215	千味央厨	70.30	-2.77	1.78	58.86	5.58	食品综合	['全国社保基金四一三组合']	1	2023-04-19	0	0	1.7	--	--
1216	华瓷股份	12.79	+0.08	2.71	18.16	2.15	其他家用轻工	[]	0	2023-04-18	0	0	2.1	--	--
1218	丽臣实业	22.84	+0.57	1.80	22.44	1.37	其他化学制品	[]	0	2023-04-18	0	0	6	--	--
1219	青岛食品	23.37	-0.43	2.68	27.60	2.84	食品综合	[]	0	2023-04-18	0	3	3	--	--
1222	源飞宠物	21.85	-0.23	2.36	35.17	2.56	文娱用品	[]	0	2023-04-25	0	4	4	--	--
1223	欧克科技	66.00	-1.67	4.08	37.50	2.45	专用设备	['博时基金管理有限公司－社保基金四一九组合']	1	2023-04-20	0	0	0	--	--
1225	和泰机电	45.50	-1.79	2.57	19.61	2.04	其它通用机械	[]	0	2023-04-04	0	0	12.5	--	--
1226	拓山重工	27.04	-1.46	2.13	45.13	2.62	金属制品	[]	0	2023-04-18	0	0	0	--	--
1227	兰州银行	3.09	-0.32	2.11	9.86	0.65	银行	[]	0	2023-04-29	0	0	1.2	--	--
1228	永泰运	40.16	-3.00	2.48	14.80	2.50	物流	['全国社保基金四零三组合']	1	2023-04-17	0	0	3	--	--
1229	魅视科技	33.15	+1.04	6.41	51.80	3.54	软件开发	[]	0	2023-04-25	0	0	4	--	--
1230	劲旅环境	24.71	-0.28	0.96	21.30	1.64	环保设备	[]	0	2023-04-28	0	0	2	--	--
1231	农心科技	21.02	-1.18	1.24	--	2.27	其他化学原料	[]	0	2023-04-28	0	0	2	--	--
1234	泰慕士	22.43	-1.67	2.36	37.00	2.67	其他纺织	[]	0	2023-04-28	0	0	5	--	--
1236	弘业期货	14.27	-0.28	9.19	--	7.82	多元金融	[]	0	2023-03-30	0	0	0	--	--
1238	浙江正特	21.90	-2.06	3.86	--	2.15	家具	[]	0	2023-04-28	0	0	1	--	--
1256	炜冈科技	17.69	-0.67	2.07	34.02	2.35	印刷包装机械	[]	0	2023-04-29	0	0	1.7	--	--
1258	立新能源	9.37	-2.40	1.66	78.08	3.02	新能源发电	[]	0	2023-04-20	0	0	0.63	--	--
1259	利仁科技	27.60	-0.72	2.19	--	2.68	小家电	[]	0	2023-04-26	0	0	0	--	--
1260	坤泰股份	20.88	-0.57	4.14	53.81	3.04	汽车零部件	[]	0	2023-04-26	0	0	5.2	--	--
