股票id	股票名	价格	涨跌幅(%)	换手率(%)	市盈率	市净率	行业板块	社保基金	社保基金数	公告日期	送股	转股	派息	除权日	登记日
600593	大连圣亚	14.24	+1.86	2.14	--	9.72	人工景点	[]	0	2023-04-28	0	0	0	--	--
600594	益佰制药	6.01	-2.12	2.04	--	1.54	中药	[]	0	2023-04-28	0	0	0	--	--
600595	中孚实业	3.19	-2.15	0.31	15.51	1.04	铝	[]	0	2023-03-31	0	0	0	--	--
600596	新安股份	12.24	-2.16	0.84	7.64	1.20	其他化学制品	[]	0	2023-04-28	0	0	7.5	--	--
600597	光明乳业	10.96	+1.01	1.10	39.52	1.86	乳品	['全国社保基金四一三组合']	1	2023-03-21	0	0	0.8	--	--
600598	北大荒	13.68	-0.51	0.69	22.73	3.15	粮食种植	[]	0	2023-03-30	0	0	4.2	--	--
600599	ST熊猫	12.25	-4.97	1.39	27.06	2.51	多元金融	[]	0	2023-04-29	0	0	0	--	--
600600	青岛啤酒	112.15	+0.35	0.90	37.91	5.66	啤酒	[]	0	2023-03-23	0	0	13	--	--
600601	*ST方科	2.75	+0.73	0.28	--	3.34	印制电路板	[]	0	2023-04-29	0	0	0	--	--
600602	云赛智联	9.94	+2.58	3.43	91.19	2.96	软件开发	[]	0	2023-03-29	0	0	0.4	--	--
600603	广汇物流	7.34	-6.73	1.98	14.12	2.13	综合	[]	0	2023-04-11	0	0	0	--	--
600604	市北高新	5.13	+0.79	0.58	--	1.47	园区开发	[]	0	2023-04-15	0	0	0.05	--	--
600605	汇通能源	15.27	-0.52	2.26	232.98	2.78	贸易	[]	0	2023-04-04	0	0	1	2023-04-11	2023-04-10
600606	绿地控股	3.04	+3.40	0.69	94.08	0.46	房地产开发	[]	0	2023-04-29	0	0	0	--	--
600608	ST沪科	4.58	+0.22	0.39	710.46	22.93	贸易	[]	0	2023-04-25	0	0	0	--	--
600609	金杯汽车	4.31	+0.47	0.59	31.80	5.71	汽车零部件	[]	0	2023-04-11	0	0	0	--	--
600610	中毅达	12.89	-2.50	0.88	--	105.07	园林工程	[]	0	2023-04-25	0	0	0	--	--
600611	大众交通	3.20	+0.95	1.37	88.77	0.80	公交	[]	0	2023-03-31	0	0	0.3	--	--
600612	老凤祥	68.30	-7.52	2.36	17.78	3.29	珠宝首饰	['全国社保基金一一三组合', '全国社保基金四一三组合']	2	2023-04-28	0	0	14.6	--	--
600613	神奇制药	7.60	-2.69	1.62	83.18	1.72	化学制剂	[]	0	2023-04-29	0	0	1	--	--
600615	丰华股份	8.61	+4.49	2.19	--	2.57	有色金属	[]	0	2023-04-29	0	0	0	--	--
600616	金枫酒业	7.46	+0.13	1.18	37.05	2.44	黄酒	[]	0	2023-04-01	0	0	0.3	--	--
600617	国新能源	4.12	0.00	0.64	811.05	1.51	燃气	[]	0	2023-04-27	0	0	0	--	--
600618	氯碱化工	9.47	+0.42	0.48	10.20	1.37	氯碱	[]	0	2023-03-21	0	0	3.6	--	--
600619	海立股份	6.00	-2.76	1.22	--	1.07	家电零部件	[]	0	2023-04-28	0	0	0.1	--	--
600620	天宸股份	11.97	-1.24	1.68	121.50	4.20	综合	[]	0	2023-04-08	0	0	0.3	--	--
600621	华鑫股份	11.21	+0.09	0.97	33.19	1.58	证券	[]	0	2023-03-31	0	0	1	--	--
600622	光大嘉宝	3.13	+2.62	1.69	171.44	0.67	房地产开发	[]	0	2023-04-29	0	0	0	--	--
600623	华谊集团	6.36	-0.93	0.44	21.85	0.62	其他化学制品	[]	0	2023-04-04	0	0	1.9	--	--
600624	复旦复华	5.95	-0.83	0.50	--	4.63	综合	[]	0	2023-04-29	0	0	0	--	--
600626	申达股份	3.45	+0.88	0.47	--	1.26	汽车零部件	[]	0	2023-04-28	0	0	0	--	--
600628	新世界	7.65	+1.19	0.86	--	1.17	百货	[]	0	2023-04-13	0	0	0.3	--	--
600629	华建集团	11.50	+7.18	16.54	28.92	2.42	房屋建设	[]	0	2023-03-31	0	0	0.2	--	--
600630	龙头股份	5.41	+1.12	1.86	--	3.24	其他服装	[]	0	2023-04-28	0	0	0	--	--
600633	浙数文化	13.70	-6.61	4.16	24.42	1.82	移动互联网服务	[]	0	2023-04-13	0	0	0.8	--	--
600635	大众公用	3.28	+2.50	1.75	38.36	1.14	燃气	[]	0	2023-03-31	0	0	0.3	--	--
600636	国新文化	13.43	+9.99	9.80	43.35	2.20	其他文化传媒	[]	0	2023-04-29	0	0	1	--	--
600637	东方明珠	8.85	+1.26	2.51	122.10	1.02	有线电视网络	[]	0	2023-04-29	0	0	1.35	--	--
600638	新黄浦	5.41	+1.12	0.51	66.01	0.83	房地产开发	[]	0	2023-04-28	0	0	0.26	--	--
600639	浦东金桥	13.65	+5.98	6.33	7.48	1.07	园区开发	[]	0	2023-04-14	0	0	5	--	--
600640	国脉文化	12.38	-3.81	1.66	--	2.48	移动互联网服务	['全国社保基金四一四组合']	1	2023-04-29	0	0	0	--	--
600641	万业企业	19.98	-1.62	1.45	39.01	2.22	房地产开发	[]	0	2023-04-29	0	0	1.37	--	--
600642	申能股份	7.07	+2.61	0.67	21.50	1.10	火电	['全国社保基金四一三组合']	1	2023-04-28	0	0	1.6	--	--
600643	爱建集团	5.54	+0.36	0.60	22.66	0.71	多元金融	[]	0	2023-03-31	0	0	0.9	--	--
600644	乐山电力	7.08	+0.14	0.87	112.61	2.14	水电	[]	0	2023-03-31	0	0	0	--	--
600645	中源协和	17.80	-1.82	1.35	72.72	2.33	生物制品	[]	0	2023-04-26	0	0	0	--	--
600647	*ST同达	12.80	+2.48	4.85	--	6.06	房地产开发	[]	0	2023-04-29	0	0	0	--	--
600648	外高桥	12.06	+1.60	0.48	29.61	1.14	园区开发	[]	0	2023-04-13	0	0	3.3	--	--
600649	城投控股	4.04	+1.25	0.80	28.00	0.49	房地产开发	[]	0	2023-03-25	0	0	1.1	--	--
600651	飞乐音响	5.01	+3.30	10.54	35.23	5.31	电子	[]	0	2023-03-31	0	0	0	--	--
600653	申华控股	1.81	-0.55	0.44	--	3.62	汽车服务	[]	0	2023-04-28	0	0	0	--	--
600654	*ST中安	2.77	-0.72	0.28	--	5.39	软件开发	[]	0	2023-04-15	0	0	0	--	--
600655	豫园股份	7.76	-2.02	0.42	7.89	0.84	专业连锁	[]	0	2023-03-24	0	0	3.5	--	--
600657	信达地产	4.70	+4.68	1.91	24.71	0.55	房地产开发	[]	0	2023-03-29	0	0	0.4	--	--
600658	电子城	5.88	+2.62	3.75	7.76	0.85	园区开发	[]	0	2023-04-21	0	0	0.53	--	--
600660	福耀玻璃	33.22	-1.45	0.39	18.07	2.91	汽车零部件	[]	0	2023-03-17	0	0	12.5	--	--
600661	昂立教育	9.96	+3.64	4.78	44.10	8.96	其他文化传媒	[]	0	2023-04-28	0	0	0	--	--
600662	外服控股	6.46	+0.16	0.68	26.54	3.60	公交	[]	0	2023-04-22	0	0	1.2	--	--
600663	陆家嘴	10.34	+2.48	0.31	47.48	1.90	园区开发	[]	0	2023-03-31	0	0	1.35	--	--
600664	哈药股份	3.37	-1.75	2.09	17.49	1.91	化学制剂	[]	0	2023-04-11	0	0	0	--	--
600665	天地源	3.95	+2.60	4.42	8.86	0.78	房地产开发	[]	0	2023-03-11	0	0	1.19	--	--
600666	*ST瑞德	2.75	+1.10	0.35	63.24	3.66	显示器件	[]	0	2023-04-29	0	0	0	--	--
600667	太极实业	6.51	-0.15	2.38	--	1.89	集成电路	[]	0	2023-04-27	0	0	0	--	--
600668	尖峰集团	12.39	-0.32	0.54	14.65	0.82	水泥制造	[]	0	2023-04-18	0	0	1.5	--	--
600671	*ST目药	7.81	+0.51	0.63	--	--	中药	[]	0	2023-04-26	0	0	0	--	--
600673	东阳光	7.66	-1.92	0.30	22.61	2.24	化学制剂	[]	0	2023-04-08	0	0	0	--	--
600674	川投能源	14.88	+1.16	0.35	16.21	1.93	水电	[]	0	2023-04-21	0	0	4	--	--
600675	中华企业	2.83	+2.17	0.34	--	1.15	房地产开发	[]	0	2023-03-30	0	0	0.02	--	--
600676	交运股份	4.04	-0.25	0.36	104.87	0.76	汽车零部件	[]	0	2023-03-31	0	0	0	--	--
600678	四川金顶	5.48	-1.62	1.10	310.47	7.27	其他建材	[]	0	2023-04-08	0	0	0	--	--
600679	上海凤凰	8.88	+2.30	0.91	--	2.15	其他交运设备	[]	0	2023-04-27	0	0	0	--	--
600681	百川能源	4.44	0.00	0.37	14.48	1.66	燃气	[]	0	2023-04-19	0	0	1.5	2023-04-25	2023-04-24
600682	南京新百	8.17	-0.61	0.51	15.90	0.65	生物制品	[]	0	2023-04-29	0	0	0.2	--	--
600683	京投发展	4.80	+1.27	1.33	13.80	1.24	房地产开发	[]	0	2023-03-28	0	0	0	--	--
600684	珠江股份	3.58	+1.70	0.82	--	6.65	房地产开发	[]	0	2023-03-31	0	0	0	--	--
600685	中船防务	25.92	-4.88	3.54	54.36	2.38	船舶制造	[]	0	2023-03-31	0	0	0.1	--	--
600686	金龙汽车	6.97	+9.94	6.51	--	1.62	商用载客车	[]	0	2023-04-29	0	0	0	--	--
600688	上海石化	3.44	-0.86	0.46	--	1.42	石油加工	[]	0	2023-03-23	0	0	0	--	--
600689	上海三毛	8.69	+0.23	0.92	--	4.08	毛纺	[]	0	2023-04-28	0	0	0	--	--
600690	海尔智家	22.60	-3.83	0.69	14.09	2.20	冰箱	[]	0	2023-03-31	0	0	5.66	--	--
600691	阳煤化工	3.22	-1.53	0.27	--	1.27	氮肥	[]	0	2023-04-15	0	0	0	--	--
600692	亚通股份	5.77	+0.52	1.19	--	2.24	房地产开发	[]	0	2023-03-30	0	0	0	--	--
600693	东百集团	4.03	-0.25	0.69	148.35	0.99	百货	[]	0	2023-04-15	0	0	0.5	--	--
600694	大商股份	20.33	-0.93	1.35	11.64	0.72	多业态零售	[]	0	2023-04-01	0	0	5	--	--
600696	岩石股份	26.79	-0.48	0.48	154.57	16.39	多元金融	[]	0	2023-04-25	0	0	0	--	--
600697	欧亚集团	12.91	+1.25	1.68	--	0.86	多业态零售	[]	0	2023-04-13	0	0	4	--	--
600698	湖南天雁	4.67	-1.89	0.77	--	6.53	汽车零部件	[]	0	2023-04-22	0	0	0	--	--
600699	均胜电子	15.02	-2.91	1.42	27.31	1.66	汽车零部件	[]	0	2023-04-28	0	0	1	2023-05-11	2023-05-10
600702	舍得酒业	176.61	+1.50	1.37	34.13	8.51	白酒	[]	0	2023-03-22	0	0	15	--	--
600703	三安光电	17.58	-0.73	0.70	186.75	2.30	LED	['全国社保基金一零三组合']	1	2023-04-28	0	0	0.5	--	--
600704	物产中大	5.50	-1.79	1.81	7.43	0.87	物流	[]	0	2023-04-25	0	0	1.5	--	--
600705	中航产融	3.92	+1.29	1.66	18.85	0.93	多元金融	[]	0	2023-03-15	0	0	0.6	--	--
600706	曲江文旅	16.22	+0.37	12.45	--	4.26	旅游综合	[]	0	2023-04-26	0	0	0	--	--
600707	彩虹股份	4.51	-0.44	0.35	--	0.84	显示器件	[]	0	2023-04-20	0	0	0	--	--
600708	光明地产	2.33	+3.10	1.26	96.79	0.48	房地产开发	[]	0	2023-04-15	0	0	0.1	--	--
600710	苏美达	7.11	-1.52	2.08	9.74	1.43	贸易	[]	0	2023-04-12	0	0	3	--	--
600711	盛屯矿业	5.31	-1.12	1.08	--	1.18	其他稀有小金属	['全国社保基金四一八组合', '中信证券股份有限公司－社保基金1106组合']	2	2023-04-20	0	0	0	--	--
600712	南宁百货	3.96	+0.51	1.11	--	2.64	百货	[]	0	2023-04-13	0	0	0	--	--
600713	南京医药	6.03	-3.21	4.53	12.90	1.28	医药商业	[]	0	2023-03-31	0	0	1.4	--	--
600714	金瑞矿业	8.66	-1.25	0.28	97.07	3.42	无机盐	[]	0	2023-03-22	0	0	0	--	--
600715	文投控股	2.67	-2.20	2.22	--	6.35	影视动漫	[]	0	2023-04-29	0	0	0	--	--
600716	凤凰股份	3.82	+0.79	0.83	--	0.68	房地产开发	[]	0	2023-03-30	0	0	0	--	--
600717	天津港	5.02	-0.99	2.42	16.32	0.80	港口	[]	0	2023-03-25	0	0	0.77	--	--
600718	东软集团	11.46	-0.69	2.36	--	1.51	IT服务	[]	0	2023-04-17	0	0	0	--	--
600719	大连热电	4.65	-1.90	0.80	--	4.79	热电	[]	0	2023-03-18	0	0	0	--	--
600720	祁连山	12.09	+6.43	5.49	12.25	1.08	水泥制造	[]	0	2023-03-22	0	0	0	--	--
600721	百花医药	6.41	-0.93	0.72	--	3.58	医疗服务	[]	0	2023-04-12	0	0	0	--	--
600722	金牛化工	4.87	-0.20	0.38	69.97	2.96	化工	[]	0	2023-04-15	0	0	0	--	--
600724	宁波富达	3.94	+0.25	0.45	24.39	1.94	房地产开发	[]	0	2023-03-29	0	0	1.5	--	--
600725	云维股份	2.98	0.00	0.29	226.99	10.30	焦炭加工	[]	0	2023-03-30	0	0	0	--	--
600727	鲁北化工	5.99	-0.17	0.62	--	1.10	磷肥	[]	0	2023-03-23	0	0	0	--	--
600728	佳都科技	7.59	-0.78	5.26	15.57	1.88	IT服务	[]	0	2023-04-29	0	0	0	--	--
600729	重庆百货	31.44	+1.42	0.91	13.47	2.27	多业态零售	['国泰基金管理有限公司－社保基金1102组合']	1	2023-04-08	0	0	6.8	--	--
600730	中国高科	6.31	+1.61	5.46	--	2.11	综合	[]	0	2023-04-22	0	0	0	--	--
600731	湖南海利	8.26	-2.13	2.14	12.42	1.64	农药	[]	0	2023-04-25	0	0	0	--	--
600732	爱旭股份	30.78	-3.81	1.59	14.31	4.11	光伏设备	[]	0	2023-03-14	0	4	5.5	--	--
600733	北汽蓝谷	5.23	-4.21	1.41	--	4.73	乘用车	[]	0	2023-04-29	0	0	0	--	--
600734	ST实达	4.15	-2.12	0.26	--	24.74	终端设备	[]	0	2023-04-29	0	0	0	--	--
600735	新华锦	6.06	-0.33	0.72	52.57	1.86	其他家用轻工	[]	0	2023-04-28	0	0	0.37	--	--
600736	苏州高新	5.03	+1.62	1.13	15.80	0.78	房地产开发	[]	0	2023-04-29	0	0	0.47	--	--
600737	中粮糖业	8.68	-0.57	2.48	23.55	1.85	农林牧渔	[]	0	2023-04-22	0	0	2.6	--	--
600738	丽尚国潮	5.54	-1.42	3.03	--	2.18	专业市场	[]	0	2023-04-21	0	0	0	--	--
600739	辽宁成大	13.20	+0.76	0.75	16.14	0.70	生物制品	['全国社保基金六零四组合']	1	2023-04-15	0	0	1.5	--	--
600740	山西焦化	5.38	-0.37	0.46	6.20	0.91	焦炭加工	[]	0	2023-04-25	0	0	2	--	--
600741	华域汽车	16.60	-0.90	0.40	7.55	0.96	汽车零部件	['全国社保基金一零一组合', '全国社保基金一一三组合']	2	2023-04-28	0	0	8.8	--	--
600742	一汽富维	7.98	-1.12	1.26	11.03	0.75	汽车零部件	[]	0	2023-04-22	0	0	2.5	--	--
600743	华远地产	1.71	+2.40	1.07	--	1.22	房地产开发	[]	0	2023-04-28	0	0	0	--	--
600744	华银电力	4.12	-0.24	0.91	254.82	6.45	火电	[]	0	2023-04-29	0	0	0	--	--
600745	闻泰科技	51.86	-2.87	1.45	45.47	1.85	电子零部件制造	[]	0	2023-04-29	0	0	0	--	--
600746	江苏索普	6.94	-1.42	0.18	--	1.51	其他化学制品	[]	0	2023-04-08	0	0	2	--	--
600748	上实发展	4.33	+9.90	4.34	19.10	0.78	房地产开发	[]	0	2023-03-28	0	0	0.2	--	--
600749	西藏旅游	12.41	-1.74	3.26	--	2.85	自然景点	[]	0	2023-03-31	0	0	0	--	--
600751	海航科技	2.56	-1.16	0.54	55.73	1.04	其他电子	[]	0	2023-04-29	0	0	0	--	--
600753	庚星股份	9.98	-2.06	1.72	336.03	8.21	贸易	[]	0	2023-04-29	0	0	0	--	--
600754	锦江酒店	51.78	+0.23	0.74	151.61	3.32	酒店	['全国社保基金六零一组合']	1	2023-04-12	0	0	0.6	--	--
600755	厦门国贸	9.27	-0.32	1.38	5.63	0.94	贸易	['汇添富基金管理股份有限公司－社保基金1103组合', '全国社保基金四一三组合']	2	2023-04-21	0	0	6.5	--	--
600756	浪潮软件	15.94	+0.89	3.51	76.49	2.31	IT服务	[]	0	2023-04-12	0	0	0.3	--	--
600757	长江传媒	11.54	+10.01	1.82	17.04	1.59	平面媒体	[]	0	2023-04-21	0	0	3.2	--	--
600758	辽宁能源	4.46	-0.45	1.59	23.43	1.04	煤炭开采	[]	0	2023-04-28	0	0	0.6	--	--
600759	ST洲际	2.58	+2.79	1.47	--	1.58	石油开采	[]	0	2023-04-26	0	0	0	--	--
600760	中航沈飞	56.01	-1.06	0.39	45.27	8.14	航空装备	[]	0	2023-04-18	0	4	4	--	--
600761	安徽合力	17.60	-4.97	2.76	13.39	1.94	工程机械	[]	0	2023-04-01	0	0	4	--	--
600763	通策医疗	119.36	-1.11	0.53	69.49	11.00	医疗服务	[]	0	2023-04-28	0	0	0	--	--
600764	中国海防	26.56	-2.35	0.96	32.26	2.42	地面兵装	[]	0	2023-04-27	0	0	2.47	--	--
600765	中航重机	25.93	+0.89	1.11	30.19	3.57	航空装备	[]	0	2023-03-15	0	0	1.65	--	--
600766	*ST园城			0.00	--	32.83	黄金	[]	0	2023-04-29	0	0	0	--	--
600767	*ST运盛			0.00	--	7.25	医疗服务	[]	0	2023-04-28	0	0	0	--	--
600768	宁波富邦	9.90	-1.98	2.65	7.61	3.37	铝	[]	0	2023-04-25	0	0	0	--	--
600769	祥龙电业	8.50	+0.59	1.88	274.77	39.13	房屋建设	[]	0	2023-04-22	0	0	0	--	--
600770	综艺股份	5.82	-0.51	0.67	--	2.25	综合	[]	0	2023-04-22	0	0	0	--	--
600771	广誉远	41.18	-0.51	2.35	--	11.78	医药生物	[]	0	2023-04-22	0	0	0	--	--
600773	西藏城投	13.92	+0.43	0.73	96.86	3.00	房地产开发	[]	0	2023-04-29	0	0	0.16	--	--
600774	汉商集团	12.72	-0.78	0.60	41.94	2.23	多业态零售	[]	0	2023-04-26	0	0	0.6	--	--
600775	南京熊猫	9.38	-2.29	0.81	317.59	2.43	终端设备	[]	0	2023-03-31	0	0	0.14	--	--
600776	东方通信	10.20	-1.83	1.01	89.66	3.80	通信传输设备	[]	0	2023-04-29	0	0	0.55	--	--
600777	新潮能源	2.72	-1.09	1.97	5.72	1.06	石油开采	[]	0	2023-04-29	0	0	0	--	--
600778	友好集团	7.17	+3.17	1.96	--	5.86	多业态零售	[]	0	2023-04-27	0	0	0	--	--
600779	水井坊	62.88	+0.08	0.96	30.32	8.47	白酒	[]	0	2023-04-29	0	0	7.5	--	--
600780	通宝能源	8.96	+3.46	1.21	12.47	1.49	火电	[]	0	2023-04-27	0	0	0	--	--
600781	*ST辅仁			0.00	--	--	化学制剂	[]	0	2023-04-29	0	0	0	--	--
600782	新钢股份	3.94	-0.76	1.05	112.28	0.48	普钢	['汇添富基金管理股份有限公司－社保基金1103组合', '全国社保基金一一七组合']	2	2023-04-18	0	0	1	--	--
600783	鲁信创投	12.82	+0.55	0.36	18.24	2.07	多元金融	[]	0	2023-04-29	0	0	2.3	--	--
600784	鲁银投资	6.87	+1.33	2.06	13.31	1.72	综合	[]	0	2023-04-21	0	0	0.5	--	--
600785	新华百货	17.58	+1.38	2.61	29.47	1.86	多业态零售	[]	0	2023-03-23	0	0	1	--	--
600787	中储股份	6.15	+0.99	2.37	33.42	1.02	物流	[]	0	2023-04-15	0	0	1	--	--
600789	鲁抗医药	6.92	-1.42	1.30	44.34	1.80	化学制剂	[]	0	2023-04-19	0	0	0.55	--	--
600790	轻纺城	4.87	+5.87	3.38	6.03	1.17	专业市场	[]	0	2023-04-27	0	0	1.7	--	--
600791	京能置业	4.37	+1.63	1.48	--	1.58	房地产开发	[]	0	2023-04-28	0	0	0.12	--	--
600792	云煤能源	3.33	+0.30	0.46	--	1.04	焦炭加工	[]	0	2023-04-27	0	0	0	--	--
600793	宜宾纸业	11.97	-0.99	0.50	66.65	3.19	造纸	[]	0	2023-04-21	0	0	0	--	--
600794	保税科技	3.77	-0.79	0.92	24.06	1.91	物流	[]	0	2023-03-28	0	0	0.36	--	--
600795	国电电力	4.01	-0.25	0.70	26.17	1.55	火电	[]	0	2023-04-15	0	0	1	--	--
600796	钱江生化	5.32	-0.37	0.68	22.96	1.51	生物制品	[]	0	2023-04-27	0	0	1.02	--	--
600797	浙大网新	7.39	+1.79	4.33	62.94	2.28	IT服务	[]	0	2023-04-25	0	0	0.3	--	--
600798	宁波海运	3.71	-0.27	0.60	51.98	1.15	航运	[]	0	2023-04-28	0	0	0.3	--	--
600800	渤海化学	3.65	-1.35	1.13	--	1.54	计算机设备	[]	0	2023-03-15	0	0	0	--	--
600801	华新水泥	14.73	+0.20	0.77	13.57	1.12	水泥制造	['全国社保基金四一三组合']	1	2023-03-29	0	0	5.1	--	--
600802	福建水泥	5.32	0.00	0.74	--	1.72	水泥制造	[]	0	2023-04-27	0	0	0	--	--
600803	新奥股份	19.60	-1.21	0.69	9.42	3.17	燃气	['全国社保基金一零六组合']	1	2023-03-25	0	0	5.1	--	--
600804	ST鹏博士	5.05	0.00	3.03	--	7.59	通信配套服务	[]	0	2023-04-22	0	0	0	--	--
600805	悦达投资	4.26	-0.23	0.61	218.23	0.84	综合	[]	0	2023-03-30	0	0	0	--	--
600807	济南高新	3.27	-0.30	0.82	17.69	8.54	房地产开发	[]	0	2023-04-29	0	0	0	--	--
600808	马钢股份	2.78	-0.71	0.43	--	0.75	普钢	[]	0	2023-03-31	0	0	0.2	--	--
600809	山西汾酒	240.40	+0.58	0.31	31.86	11.22	白酒	[]	0	2023-04-28	0	0	33.2	--	--
600810	神马股份	7.50	+1.21	0.62	201.99	1.04	其他纤维	[]	0	2023-03-31	0	0	1.3	--	--
600811	东方集团	2.40	-0.41	0.90	--	0.48	综合	[]	0	2023-04-29	0	0	0	--	--
600812	华北制药	5.95	-4.95	1.60	--	1.92	化学制剂	[]	0	2023-04-22	0	0	0	--	--
600814	杭州解百	8.84	+0.57	2.19	25.39	1.92	百货	[]	0	2023-03-30	0	0	1.3	--	--
600815	厦工股份	2.67	-1.84	0.86	18.99	3.18	工程机械	[]	0	2023-04-28	0	0	0	--	--
600816	ST安信	3.96	+3.13	0.44	--	12.39	多元金融	[]	0	2023-04-28	0	0	0	--	--
600817	宇通重工	10.49	-1.96	1.52	17.36	2.33	综合	[]	0	2023-04-04	0	0	3.8	--	--
600818	中路股份	24.47	-3.32	1.40	--	13.40	综合	[]	0	2023-04-22	0	0	0	--	--
600819	耀皮玻璃	5.12	-1.92	1.25	--	1.39	玻璃制造	[]	0	2023-03-31	0	0	0.05	--	--
600820	隧道股份	6.79	+2.11	2.53	7.21	0.77	城轨建设	['全国社保基金四一三组合']	1	2023-04-22	0	0	2.7	--	--
600821	金开新能	6.71	-1.47	1.37	16.25	1.57	百货	[]	0	2023-03-31	0	0	0	--	--
600822	上海物贸	8.74	+1.63	1.79	22.51	3.76	贸易	[]	0	2023-04-25	0	0	0	--	--
600823	ST世茂	1.89	-5.03	0.06	--	0.34	房地产开发	[]	0	2023-04-29	0	0	0	--	--
600824	益民集团	3.59	+1.13	0.68	--	1.59	其他服装	[]	0	2023-04-25	0	0	0	--	--
600825	新华传媒	6.21	+2.64	12.42	444.13	2.59	平面媒体	[]	0	2023-03-31	0	0	0	--	--
600826	兰生股份	10.86	-0.37	2.06	31.10	1.63	贸易	[]	0	2023-04-27	0	0	1.09	--	--
600827	百联股份	13.77	+6.17	2.11	33.18	1.38	多业态零售	[]	0	2023-04-19	0	0	1.2	--	--
600828	茂业商业	4.09	-1.68	0.76	17.41	0.97	百货	[]	0	2023-05-04	0	0	1.5	2023-05-10	2023-05-09
600829	人民同泰	7.07	-1.39	1.10	14.18	1.62	医药生物	['汇添富基金管理股份有限公司－社保基金一五零二组合']	1	2023-03-28	0	0	0	--	--
600830	香溢融通	6.36	+1.27	2.44	172.30	1.36	多元金融	[]	0	2023-03-25	0	0	0.1	--	--
600831	广电网络	6.64	-0.45	2.87	160.80	1.25	有线电视网络	[]	0	2023-04-21	0	0	0.2	--	--
600833	第一医药	12.34	+0.16	5.90	16.49	2.77	医药商业	[]	0	2023-04-01	0	0	1.95	--	--
600834	申通地铁	8.47	+0.24	0.52	56.32	2.45	公交	[]	0	2023-04-28	0	0	0.46	--	--
600835	上海机电	14.20	-2.34	1.13	13.87	1.10	楼宇设备	[]	0	2023-03-25	0	0	4.3	--	--
600836	上海易连	5.41	+0.37	0.82	--	3.17	包装印刷	[]	0	2023-03-29	0	0	0	--	--
600837	海通证券	10.03	+5.36	2.39	17.52	0.78	证券	[]	0	2023-03-31	0	0	2.1	--	--
600838	上海九百	6.65	0.00	1.14	49.33	1.82	多业态零售	[]	0	2023-03-30	0	0	0.4	--	--
600839	四川长虹	4.01	-1.96	3.75	36.98	1.35	彩电	[]	0	2023-04-26	0	0	0.4	--	--
600841	动力新科	6.23	-2.66	0.58	--	1.36	内燃机	[]	0	2023-03-31	0	0	0	--	--
600843	上工申贝	5.27	+1.74	1.24	56.59	1.15	纺织服装设备	[]	0	2023-04-29	0	0	0.5	--	--
600844	丹化科技	2.88	-0.69	0.52	--	3.28	其他化学制品	[]	0	2023-04-21	0	0	0	--	--
600845	宝信软件	53.32	-0.07	0.28	47.88	10.16	IT服务	['全国社保基金五零二组合', '全国社保基金四一四组合']	2	2023-04-05	0	2	8	--	--
600846	同济科技	10.48	+0.29	2.48	17.30	1.80	房屋建设	[]	0	2023-04-12	0	0	1.7	--	--
600847	万里股份	11.59	-1.36	0.69	--	2.60	储能设备	[]	0	2023-04-26	0	0	0	--	--
600848	上海临港	12.42	+0.65	0.19	31.95	1.81	园区开发	[]	0	2023-04-14	0	0	2	--	--
600853	龙建股份	6.22	-0.16	11.38	18.03	2.54	路桥施工	[]	0	2023-03-31	0	0	0.35	--	--
600854	春兰股份	5.09	+0.79	4.27	22.93	1.17	空调	[]	0	2023-04-28	0	0	1.15	--	--
600855	航天长峰	12.10	-0.82	0.96	2,087.92	3.18	计算机设备	[]	0	2023-03-21	0	0	0	--	--
600857	宁波中百	9.99	-0.10	0.69	6.07	2.84	百货	[]	0	2023-03-28	0	0	0.45	--	--
600858	银座股份	5.80	+1.22	3.46	141.42	1.25	多业态零售	[]	0	2023-03-29	0	0	0	--	--
600859	王府井	22.39	+2.14	1.48	559.90	1.31	百货	[]	0	2023-04-15	0	0	1	--	--
600860	京城股份	11.86	-2.23	1.31	1,692.44	6.07	金属制品	[]	0	2023-03-31	0	0	0	--	--
600861	北京城乡	25.40	+0.12	0.93	--	4.12	商业贸易	[]	0	2023-03-18	0	0	0	--	--
600862	中航高科	22.43	-1.06	0.46	38.64	6.53	航空装备	[]	0	2023-03-16	0	0	1.65	--	--
600863	内蒙华电	4.14	-0.48	1.77	12.71	1.75	火电	['全国社保基金四一八组合']	1	2023-04-28	0	0	1.64	--	--
600864	哈投股份	5.33	+0.38	1.23	--	0.91	证券	[]	0	2023-04-26	0	0	0	--	--
600865	百大集团	9.40	-0.32	0.24	27.30	1.49	商业贸易	[]	0	2023-03-18	0	0	2.5	--	--
600866	星湖科技	5.47	-0.91	1.56	16.65	1.30	调味发酵品	[]	0	2023-03-28	0	0	0	--	--
600867	通化东宝	11.41	-4.12	0.99	22.72	3.35	生物制品	[]	0	2023-04-21	0	0	2.5	--	--
600868	梅雁吉祥	2.79	0.00	0.87	83.77	2.19	水电	[]	0	2023-04-29	0	0	0.1	--	--
600869	远东股份	5.38	-1.10	0.44	20.38	2.69	线缆部件及其他	[]	0	2023-04-18	0	0	0	--	--
600871	石化油服	2.25	-1.75	0.49	79.88	5.50	油气钻采服务	[]	0	2023-03-29	0	0	0	--	--
600872	中炬高新	36.95	+0.24	1.09	--	9.19	调味发酵品	[]	0	2023-03-21	0	0	0	--	--
